16223825,1057568,1
16216068,1057568,2
16206768,1057568,3
16197568,1057568,1
16188336,1057568,1
16179120,1057568,2
16169886,1057568,2
16160687,1057568,3
16148818,1057568,2
16139618,1057568,2
16127750,1057568,2
16117208,1057568,3
16108008,1057568,1
16098776,1057568,1
16089526,1057568,2
16080326,1057568,2
16071094,1057568,2
16061844,1057568,2
16052644,1057568,3
16043395,1057568,2
16034162,1057568,2
16024929,1057568,3
16015730,1057568,2
16006496,1057568,4
15997247,1057568,3
15988014,1057568,2
15978798,1057568,3
15969565,1057568,3
15960349,1057568,3
15951116,1057568,4
15941883,1057568,2
15932650,1057568,4
15923484,1057568,3
15914251,1057568,3
15905084,1057568,2
15895884,1057568,1
15886685,1057568,5
15877402,1057568,3
15868202,1057568,3
15858970,1057568,2
15849754,1057568,4
15840520,1057568,3
15831288,1057568,4
15822055,1057568,3
15812855,1057568,3
15800937,1057568,3
15791770,1057568,1
15782538,1057568,2
15773288,1057568,3
15764088,1057568,2
15754856,1057568,3
15745622,1057568,3
15736390,1057568,5
15727157,1057568,4
15717940,1057568,3
15708708,1057568,2
15699492,1057568,2
15690275,1057568,2
15681026,1057568,3
15671776,1057568,2
15662576,1057568,2
15653344,1057568,3
15644111,1057568,1
15634862,1057568,2
15625662,1057568,1
15616429,1057568,2
15607180,1057568,2
15597980,1057568,1
15588747,1057568,2
15579498,1057568,2
15570314,1057568,1
15561065,1057568,1
15551832,1057568,2
15542599,1057568,2
15530913,1109667,1
15540112,1109667,2
15549312,1109667,3
15558528,1109667,1
15567778,1109667,2
15577011,1109667,2
15586228,1109667,2
15595460,1109667,3
15604693,1109667,3
15613926,1109667,2
15623142,1109667,2
15632375,1109667,4
15641608,1109667,1
15650808,1109667,2
15660057,1109667,1
15669306,1109667,2
15678523,1109667,2
15687739,1109667,3
15696988,1109667,3
15706205,1109667,4
15715421,1109667,4
15724654,1109667,3
15733887,1109667,5
15743120,1109667,2
15752336,1109667,3
15761569,1109667,3
15770802,1109667,3
15780034,1109667,3
15789251,1109667,5
15798517,1109667,4
15807684,1109667,4
15816916,1109667,5
15826116,1109667,4
15835332,1109667,5
15844532,1109667,4
15853795,1109667,5
15862981,1109667,4
15872198,1109667,4
15881447,1109667,5
15890680,1109667,4
15899880,1109667,4
15909129,1109667,6
15918378,1109667,4
15927594,1109667,4
15938104,1109667,3
15947353,1109667,4
15956570,1109667,3
15965786,1109667,3
15975068,1109667,5
15984252,1109667,5
15993501,1109667,4
16002700,1109667,2
16011934,1109667,4
16021183,1109667,3
16030399,1109667,2
16039665,1109667,4
16048848,1109667,4
16058098,1109667,3
16067298,1109667,2
16076547,1109667,2
16085780,1109667,2
16095012,1109667,3
16104212,1109667,2
16113462,1109667,2
16125297,1109667,3
16134530,1109667,2
16143763,1109667,2
16152996,1109667,2
16162196,1109667,1
16171445,1109667,3
16180644,1109667,1
16189894,1109667,2
16199127,1109667,2
16208360,1109667,3
16220394,1161765,2
16212620,1161765,3
16203304,1161765,3
16194088,1161765,2
16184855,1161765,3
16175606,1161765,3
16166406,1161765,2
16155880,1161765,2
16146630,1161765,3
16136104,1161765,2
16126855,1161765,3
16117656,1161765,4
16108406,1161765,4
16099173,1161765,3
16089940,1161765,4
16080740,1161765,2
16071491,1161765,2
16062258,1161765,4
16053058,1161765,2
16043809,1161765,5
16034610,1161765,2
16022790,1161765,3
16013574,1161765,4
16004342,1161765,3
15995108,1161765,2
15985860,1161765,4
15976676,1161765,3
15967426,1161765,7
15958178,1161765,4
15948978,1161765,7
15938418,1161765,4
15929202,1161765,4
15919970,1161765,7
15910736,1161765,4
15901537,1161765,7
15892288,1161765,5
15883054,1161765,7
15873838,1161765,9
15864606,1161765,9
15855372,1161765,5
15846140,1161765,6
15836940,1161765,6
15827707,1161765,7
15818458,1161765,5
15809225,1161765,5
15800008,1161765,4
15790776,1161765,7
15781543,1161765,7
15772326,1161765,7
15763094,1161765,9
15753878,1161765,5
15744661,1161765,5
15735412,1161765,5
15726196,1161765,4
15716946,1161765,3
15707746,1161765,4
15698497,1161765,2
15689264,1161765,2
15680064,1161765,2
15670815,1161765,3
15661582,1161765,2
15652351,1161765,2
15643150,1161765,2
15633900,1161765,3
15624667,1161765,3
15615434,1161765,2
15603599,1161765,2
15594382,1161765,3
15585150,1161765,2
15575917,1161765,3
15566684,1161765,3
15554832,1161765,3
15545616,1161765,2
15536400,1161765,4
15524813,1213831,4
15532620,1213831,2
15541903,1213831,1
15551102,1213831,4
15560319,1213831,2
15569585,1213831,4
15578801,1213831,2
15588018,1213831,2
15597250,1213831,4
15606500,1213831,3
15615700,1213831,4
15624932,1213831,3
15634166,1213831,5
15643365,1213831,5
15652564,1213831,3
15661814,1213831,4
15671014,1213831,5
15680246,1213831,6
15689496,1213831,7
15698729,1213831,5
15707928,1213831,6
15719797,1213831,7
15731600,1213831,10
15740832,1213831,7
15749998,1213831,6
15759198,1213831,12
15768365,1213880,20
15780167,1213831,13
15789367,1213831,11
15798534,1213831,11
15807716,1213831,8
15816900,1213831,8
15826083,1213831,7
15835332,1213831,9
15844548,1213831,11
15853798,1213831,13
15863014,1213831,14
15872230,1213831,8
15881464,1213831,9
15890696,1213831,12
15899929,1213831,12
15909178,1213831,12
15918378,1213831,10
15927611,1213831,12
15936844,1213831,12
15946044,1213831,12
15955293,1213831,15
15964526,1213831,13
15976409,1213831,7
15985594,1213831,5
15994794,1213831,8
16004026,1213831,5
16013308,1213831,5
16022426,1213831,6
16031676,1213831,3
16040925,1213831,3
16050158,1213831,4
16059358,1213831,4
16068590,1213831,4
16077823,1213831,7
16087040,1213831,4
16096190,1213831,2
16105389,1213831,3
16114589,1213831,5
16123756,1213831,3
16132922,1213831,2
16142138,1213831,2
16151322,1213831,4
16160488,1213831,3
16169688,1213831,4
16178920,1213831,3
16188120,1213831,3
16197370,1213831,2
16206602,1213831,1
16218637,1265896,3
16210813,1265896,2
16201497,1265896,3
16192281,1265896,4
16183064,1265896,3
16173815,1265896,3
16164582,1265896,5
16155366,1265896,2
16146116,1265896,4
16136900,1265896,3
16126358,1265896,4
16117158,1265896,3
16105273,1265896,3
16093454,1265896,4
16084254,1265896,4
16075006,1265896,5
16065772,1265896,4
16056572,1265896,6
16047324,1265896,7
16038090,1265896,8
16028858,1265896,15
16019642,1265896,13
16010408,1265896,13
16001176,1265896,8
15991960,1265896,10
15982726,1265896,11
15973494,1265896,10
15964244,1265896,11
15955044,1265896,10
15945812,1265896,16
15936578,1265896,11
15927362,1265896,12
15918146,1265896,17
15908896,1265896,13
15899648,1265896,14
15890448,1265896,17
15881214,1265896,19
15871982,1265896,22
15862766,1265896,24
15853532,1265896,18
15844300,1265896,17
15835050,1265896,12
15825818,1265896,13
15816618,1265896,14
15807385,1265896,13
15798136,1265896,8
15788936,1265896,12
15779703,1265896,11
15770536,1265896,10
15761287,1265896,10
15752054,1265896,10
15742822,1265896,9
15733622,1265896,10
15724372,1265896,9
15715172,1265896,15
15704614,1265896,17
15695397,1265896,7
15686164,1265896,10
15676932,1265896,5
15667682,1265896,8
15658482,1265896,6
15649250,1265896,6
15640000,1265896,5
15630817,1265896,3
15621568,1265896,3
15612318,1265896,4
15603085,1265896,4
15592560,1265896,2
15583360,1265896,3
15574110,1265896,3
15564878,1265896,3
15555678,1265896,3
15546428,1265896,5
15537196,1265896,4
15525526,1318044,3
15533350,1318044,2
15542632,1318044,2
15551865,1318044,2
15561098,1318044,4
15570348,1318044,2
15579530,1318044,4
15588780,1318044,6
15598030,1318044,3
15607229,1318044,2
15616462,1318044,5
15625712,1318044,6
15634944,1318044,4
15644177,1318044,5
15653377,1318044,8
15662626,1318044,7
15671826,1318044,9
15681059,1318044,24
15690308,1318044,9
15699541,1318044,7
15708741,1318044,8
15717974,1318044,10
15727206,1318044,14
15736456,1318044,11
15745656,1318044,11
15754905,1318044,14
15764138,1318044,23
