13166688,16456056,1
13154222,16456056,1
13133900,16456056,0
13113661,16456056,1
13093704,16456056,1
13073514,16456056,1
13053258,16456056,0
13033764,16456056,1
13013525,16456056,1
12993336,16456056,2
12973112,16456056,1
12953370,16456056,1
12933761,16456056,1
12913754,16456056,2
12893597,16456056,1
12873623,16456056,1
12853384,16456056,1
12833128,16456056,2
12812905,16456056,1
12793113,16456056,1
12772858,16456056,1
12752618,16456056,0
12727836,16456056,1
12707581,16456056,1
12687606,16456056,1
12668030,16456056,1
12647858,16456056,1
12628098,16456056,1
12607909,16456056,2
12587868,16456056,2
12567696,16456056,1
12548186,16456056,1
12527930,16456056,2
12507707,16456056,3
12487600,16456056,4
12467676,16456056,5
12447436,16456056,6
12427926,16456056,7
12407952,16456056,7
12387712,16456056,9
12367523,16456056,7
12347300,16456056,7
12327044,16456056,7
12307269,16456056,6
12287362,16456056,6
12267370,16456056,4
12247744,16456056,4
12227555,16456056,3
12207398,16456056,1
12168942,16622396,1
12182087,16622396,1
12202260,16622396,0
12222184,16622396,1
12237305,16622396,1
12261354,16622396,1
12281278,16622396,2
12300970,16622396,1
12321210,16622396,1
12341400,16622396,1
12361638,16622396,1
12381894,16622396,0
12404388,16622396,1
12424362,16622396,1
12444154,16622396,1
12463814,16622396,1
12483622,16622396,1
12503546,16622396,1
12523322,16622396,0
12543163,16622396,1
12563071,16622396,1
12582664,16622396,2
12606765,16622396,1
12628812,16622396,2
12648404,16622396,1
12668163,16622396,2
12688071,16622396,2
12707846,16622396,2
12727356,16622396,3
12747065,16622396,4
12767321,16622396,5
12787610,16622396,6
12810087,16622396,7
12830310,16622396,8
12854842,16622396,9
12874634,16622396,10
12896647,16622396,10
12916522,16622396,11
12936280,16622396,11
12956122,16622396,10
12975898,16622396,8
12996087,16622396,7
13015597,16622396,6
13035554,16622396,4
13055064,16622396,4
13074574,16622396,2
13094615,16622396,2
13114058,16622396,2
13134248,16622396,1
13167582,11437,1
13154886,11437,1
13134878,11437,1
13115219,11437,0
13095394,11437,1
13075685,11437,1
13055595,11437,1
13035853,11437,1
13015696,11437,1
12990898,11437,0
12961841,11437,1
12941585,11437,1
12919224,11437,2
12899050,11437,1
12874270,11437,0
12853997,11437,0
12833907,11437,1
12813932,11437,1
12785256,11437,0
12765564,11437,1
12745788,11437,1
12725732,11437,0
12706089,25450,0
12683976,11437,1
12664002,11437,1
12644094,11437,1
12624452,11437,1
12604478,11437,0
12584304,25450,0
12557435,11437,1
12537809,11437,1
12517553,11485,1
12488760,11437,0
12468588,11437,0
12448746,11437,0
12428572,11437,0
12408300,11437,0
12388558,11437,0
12368551,11437,0
12348344,11437,1
12328155,11437,0
12308032,11437,0
12287809,11437,0
12263011,11437,1
12241296,11437,1
12221388,11437,0
12201614,11437,0
12181971,11437,0
12157637,11437,1
12123076,177247,0
12136138,177247,0
12156444,177247,0
12176484,177247,1
12196475,177247,0
12216648,177247,1
12236888,177247,1
12256944,177247,0
12277118,177247,1
12301169,177247,0
12321292,177247,0
12341532,177247,0
12361705,177247,0
12381679,177247,1
12401454,177247,1
12421230,177247,0
12441204,177247,0
12461128,177247,0
12481368,177247,0
12501524,177247,0
12521183,177247,1
12541157,177247,1
12563468,177247,2
12583111,177247,1
12603185,177247,0
12622612,177247,0
12642718,177247,0
12662958,177247,1
12683198,177247,1
12703056,177247,1
12723278,177247,0
12743518,177247,0
12763724,177247,0
12783963,177247,1
12804186,177247,0
12824359,177247,1
12844366,177247,0
12864192,177247,0
12884166,177247,1
12904074,177247,1
12923666,177247,1
12943889,177247,1
12964128,177247,0
12984186,177247,0
13003977,177247,1
13024134,177247,0
13043859,177247,0
13063303,177247,0
13083526,177247,1
